transaction_item_id,transaction_id,item_name,item_price
15d26402-ecc3-4bf8-adc2-df848b5915bd,bf898010-237f-4395-a071-d2bb5b433640,large iced americano,2.50
4ce1268a-551f-42b6-a5c8-5c449be8e781,bf898010-237f-4395-a071-d2bb5b433640,regular speciality tea - english breakfast,1.30
6adc882c-95a8-4633-9f42-4a42108095f7,bf898010-237f-4395-a071-d2bb5b433640,regular filter coffee,1.50
78aba9a6-a2ca-4570-8cac-af6a3a2aaa95,03323b79-0fae-4d5d-a35c-d2e0b456571b,large filter coffee,1.80
33137f47-5449-47e3-ad87-fe3c0bd854ee,03323b79-0fae-4d5d-a35c-d2e0b456571b,regular hot chocolate,1.40
e6c14ea3-bdf1-42bb-96b3-b2f12f319f70,03323b79-0fae-4d5d-a35c-d2e0b456571b,large speciality tea - english breakfast,1.60
ddf944e3-7244-4490-9130-44e15c33a849,67c0a5a7-56bc-4c2c-8254-aa7d18081707,regular filter coffee,1.50
73f21eb2-56ef-48dc-b72c-4ed82290902b,67c0a5a7-56bc-4c2c-8254-aa7d18081707,regular filter coffee,1.50
03507033-45f9-4b91-a499-c1f8b531c5ae,67c0a5a7-56bc-4c2c-8254-aa7d18081707,regular chai latte,2.30
9dc10782-ca07-42b7-b21a-078cae7795fb,67c0a5a7-56bc-4c2c-8254-aa7d18081707,regular speciality tea - english breakfast,1.30
2713e49e-7ef9-45b2-9765-748f01126c5d,664a81fd-276d-439d-8f06-135296a20eb8,regular chai latte,2.30
828aafb3-2c10-4351-a12f-a24a74e29d66,664a81fd-276d-439d-8f06-135296a20eb8,regular filter coffee,1.50
334a9371-4012-4691-b870-c5d585e25834,664a81fd-276d-439d-8f06-135296a20eb8,large iced americano,2.50
65d43bd3-71c3-4f65-a78a-597c4dd33def,664a81fd-276d-439d-8f06-135296a20eb8,regular filter coffee,1.50
b3a68c1d-8dd1-4459-8069-17a35d6a67a3,664a81fd-276d-439d-8f06-135296a20eb8,regular filter coffee,1.50
8ee3cc62-2691-4f5c-9ce6-2fe3fd5a2496,664a81fd-276d-439d-8f06-135296a20eb8,regular filter coffee,1.50
bfe8b060-0f42-470b-a833-406b6a03a280,e6581e89-4f5f-455c-b0fe-9ecaeff8b4c1,regular hot chocolate,1.40
6d1185e1-6436-49b5-a947-01aece209171,2e9d1267-93c2-4983-95c7-4f2e78111927,large chai latte,2.60
c67f4636-e7a2-4071-b0d6-6df61d0a56e7,64001926-2690-4945-bcff-1b5822a40ab3,large speciality tea - english breakfast,1.60
bb5d1bc6-ea6b-44b9-a959-0a7209987307,64001926-2690-4945-bcff-1b5822a40ab3,large filter coffee,1.80
66fe5adf-f133-4454-8e22-0e72b05a759d,64001926-2690-4945-bcff-1b5822a40ab3,regular hot chocolate,1.40
70502c72-bf66-4872-9452-1242438883c8,06cf678e-0de5-4f92-89d4-a88b4707b55c,large chai latte,2.60
fb41fd6b-dfa2-48b0-8169-fb51e5508418,06cf678e-0de5-4f92-89d4-a88b4707b55c,large iced americano,2.50
8eb4202a-31ff-4de7-9905-bef29d4fa1ec,87e13e08-c212-463b-ac47-b1417026df75,regular iced americano,2.15
0b4f6048-964b-4540-a443-05adc9cb76ab,ddb4cec1-6f1e-4c0c-88ae-8cd0f48fed15,regular iced americano,2.15
df9a659b-c258-4f4c-a3ba-0713cbdff120,ddb4cec1-6f1e-4c0c-88ae-8cd0f48fed15,regular filter coffee,1.50
a102493b-6a92-46a3-aa94-c4db2d693e13,60ab50c0-120f-4dbe-bdd2-8f0e1728d7c1,regular speciality tea - english breakfast,1.30
a6d3c8b4-e8f5-4294-8406-626d175ef073,60ab50c0-120f-4dbe-bdd2-8f0e1728d7c1,regular hot chocolate,1.40
616e3be9-7689-4a85-baf8-6d227e47f76e,60ab50c0-120f-4dbe-bdd2-8f0e1728d7c1,large chai latte,2.60
61a010b4-5ad8-400f-9263-2f7404a8ca59,b1d81d30-5548-4647-99d9-b98bae5f33d6,regular iced americano,2.15
9856d083-6179-45f7-9972-8419c3434eac,b1d81d30-5548-4647-99d9-b98bae5f33d6,large filter coffee,1.80
a65bba67-76d9-46aa-a540-9957e38ba3b9,0333ab7e-014c-4650-8038-31ab84c5a254,regular chai latte,2.30
dc2555d2-c8e9-4971-bbf3-93fdd17052d7,0333ab7e-014c-4650-8038-31ab84c5a254,large filter coffee,1.80
860eba53-a3c3-44fc-8d90-92d5fc8f13e3,c7ba01df-3f54-4cad-bf5a-a9371dcd0928,large chai latte,2.60
34dddbe5-6399-4844-b5b5-6c37dcb2332d,c7ba01df-3f54-4cad-bf5a-a9371dcd0928,regular chai latte,2.30
479da663-a27c-449a-ac4c-e157cd50a807,c7ba01df-3f54-4cad-bf5a-a9371dcd0928,large filter coffee,1.80
fab7b7d2-036e-459f-8107-45c15bfd5613,c7ba01df-3f54-4cad-bf5a-a9371dcd0928,large iced americano,2.50
62cb7802-481a-4417-a2d7-ec6ba9fc6308,51c2a62e-ccd1-4413-a6e3-d836c97d90c4,regular hot chocolate,1.40
1faaf638-1a34-4f1c-9f4d-0b6fc436721e,bccd328e-3952-4d2a-aebf-678bd2f053f5,large hot chocolate,1.70
e36a8537-00bc-4ca1-8fd7-e73c1dda57f2,bccd328e-3952-4d2a-aebf-678bd2f053f5,regular chai latte,2.30
6d8662de-f7c9-4cf4-b483-6844cee96583,bccd328e-3952-4d2a-aebf-678bd2f053f5,regular speciality tea - english breakfast,1.30
73842536-1eb6-4b15-a0da-c089eba30d4e,bccd328e-3952-4d2a-aebf-678bd2f053f5,regular speciality tea - english breakfast,1.30
78bb7da1-56c5-4938-8cce-31c8fd372332,92b569be-31dc-4d1d-a400-b574e20ceb8c,large iced americano,2.50
e868352e-e5dd-4e65-820c-307ba22caca8,92b569be-31dc-4d1d-a400-b574e20ceb8c,large speciality tea - english breakfast,1.60
8881bd73-a9c6-4e54-81d5-4b6c2637e130,d8241817-d849-45b9-933c-be02f6570174,regular hot chocolate,1.40
4dad14f1-0952-47be-915d-0d5053ebc4ca,861743e6-129e-4949-b631-8484a8dd2f98,large chai latte,2.60
7c3a7610-a338-4879-b9cc-0e2399a48988,861743e6-129e-4949-b631-8484a8dd2f98,large iced americano,2.50
fa16370c-2e64-4d2b-aa79-ff45bf92c0d5,861743e6-129e-4949-b631-8484a8dd2f98,regular filter coffee,1.50
606625fd-c3ca-4f9c-b74b-c9d436b8a0e6,861743e6-129e-4949-b631-8484a8dd2f98,large iced americano,2.50
a4806c4c-f92e-4328-9cec-15c007cf147e,f61593bb-e92e-44a9-a472-cefde81febb3,large chai latte,2.60
02f41e99-d278-4d53-a695-057360384412,3cd0014a-4311-47c7-a3c3-a277cfeb0d9a,large iced americano,2.50
7ab5e572-a210-4199-b4ff-ed197b697a96,b17628fc-d566-4dec-be5f-b35c23c954c5,large filter coffee,1.80
9dfba08f-26b7-4fc5-8fb2-fa7a446e44a3,b17628fc-d566-4dec-be5f-b35c23c954c5,regular speciality tea - english breakfast,1.30
aab286c4-2f38-4648-85d8-da4172cad290,716e30ff-c39c-449a-9b91-ceaca4a87b60,regular iced americano,2.15
c3e36468-aa10-452a-bd5b-ec7dea8c25e9,3ae6a1c8-2a92-4451-b519-bed5ce85a86c,large chai latte,2.60
8beb3e3b-3a9d-4f7b-997d-2b508962c5ea,3ae6a1c8-2a92-4451-b519-bed5ce85a86c,large speciality tea - english breakfast,1.60
4fac3af8-83bb-4eec-9b7b-732f2b5beace,3ae6a1c8-2a92-4451-b519-bed5ce85a86c,regular chai latte,2.30
80e75b06-1f53-433e-86aa-5859c20ba467,8f7c06b1-6965-4cc8-9fe8-434ecfb22682,large iced americano,2.50
c8488fa8-7901-4dd5-bb80-69f23c9df91a,8f7c06b1-6965-4cc8-9fe8-434ecfb22682,regular chai latte,2.30
b54980a3-d70a-43b7-a826-d6551c8e6948,70e5c0fb-8d09-40ca-8db9-2b6b19e24f56,regular chai latte,2.30
082009f0-2f6b-4536-93c2-0037b09f3234,70e5c0fb-8d09-40ca-8db9-2b6b19e24f56,large chai latte,2.60
3dfbda69-0107-4c4f-b02e-d77b57fbdd96,70e5c0fb-8d09-40ca-8db9-2b6b19e24f56,regular hot chocolate,1.40
1a45ca08-adb4-4b1b-8b77-44ebc7768783,70e5c0fb-8d09-40ca-8db9-2b6b19e24f56,large iced americano,2.50
1fffbf31-5c6b-42ac-a45d-249e7a16403b,8bbff19c-3d81-4853-a9ab-eb75227dd3fd,regular speciality tea - english breakfast,1.30
370af948-94bb-46a9-938f-808d6334f2e6,8bbff19c-3d81-4853-a9ab-eb75227dd3fd,large speciality tea - english breakfast,1.60
c6ec58e1-72d9-4e5b-9f11-8ae0048fa591,8bbff19c-3d81-4853-a9ab-eb75227dd3fd,regular speciality tea - english breakfast,1.30
ad29f292-00aa-4750-8fef-3dbe7285ea2e,8bbff19c-3d81-4853-a9ab-eb75227dd3fd,large iced americano,2.50
200097e1-d330-4d5e-9fde-c5a3267a9ff2,4255e311-18ef-46dc-bd12-fadd04cb8373,large hot chocolate,1.70
ecbe18e5-19c6-4b30-9a27-7b5494328d1f,4255e311-18ef-46dc-bd12-fadd04cb8373,large hot chocolate,1.70
c68b8adb-7822-4140-846a-2e8faf15d91b,c1adf145-5dc4-4b37-83bc-dfe7f10a3e3c,regular hot chocolate,1.40
9a7be44b-afc1-49cb-a722-dce43e9c85b8,c1adf145-5dc4-4b37-83bc-dfe7f10a3e3c,regular hot chocolate,1.40
cdf94003-3b07-4f88-9a4c-70a767d4b63c,c1adf145-5dc4-4b37-83bc-dfe7f10a3e3c,large chai latte,2.60
1b24e2a6-f8aa-407a-838f-444e85b367df,e063c7bc-f662-40a8-91a0-6474cc31cf3f,large filter coffee,1.80
d38edc82-12d6-43a3-b34d-7733397d99f9,0f9ea1e8-1a52-4967-ac54-c9778d07d5f9,regular hot chocolate,1.40
dbabef19-7b99-483c-a46d-db275be9db6c,0f9ea1e8-1a52-4967-ac54-c9778d07d5f9,regular chai latte,2.30
87930e8b-16d3-442d-809d-74b7e755735b,0f9ea1e8-1a52-4967-ac54-c9778d07d5f9,large chai latte,2.60
3e7b32c0-e355-4741-80c1-94f971241450,0f9ea1e8-1a52-4967-ac54-c9778d07d5f9,large filter coffee,1.80
7aebfa62-0675-46a9-abcb-53624dbd2673,8c05185b-2b16-4ea4-ae6e-d408d24aedc0,regular chai latte,2.30
97ccf634-7f13-4102-b1ef-34b061594d3c,8c05185b-2b16-4ea4-ae6e-d408d24aedc0,regular filter coffee,1.50
8dfec874-251d-4f35-87a2-7670b109a8bd,8c05185b-2b16-4ea4-ae6e-d408d24aedc0,large iced americano,2.50
801ff155-e3f2-4d97-abcf-c53e108a1bc6,8c05185b-2b16-4ea4-ae6e-d408d24aedc0,regular iced americano,2.15
b2e12712-d21e-498a-b26f-641fe5bf5852,b70a00e6-b06a-495c-ad41-e8d2de4dde08,large speciality tea - english breakfast,1.60
78884b33-aa48-4087-9184-a129aea0cc3c,121364c6-e1c1-4630-8791-bf6e180de590,large iced americano,2.50
191e6893-e7d4-473f-becf-fc56c8df0cae,121364c6-e1c1-4630-8791-bf6e180de590,regular iced americano,2.15
32c9f49a-e46f-41fe-9a78-dc9195757d76,64bbee89-a1fd-4fb8-8862-b08cab16ff8c,large speciality tea - english breakfast,1.60
9a37b2db-82b7-4caf-9097-ee6379a5b3c4,4f5ef18b-81ab-4349-83dc-d461e184e10f,large filter coffee,1.80
f30f39af-9b33-40b1-98e3-89392fdb5089,4f5ef18b-81ab-4349-83dc-d461e184e10f,regular speciality tea - english breakfast,1.30
9447b6c9-4821-45c4-bb4b-72f589fdcc35,4f5ef18b-81ab-4349-83dc-d461e184e10f,large speciality tea - english breakfast,1.60
aa94914f-0f83-4d8a-9450-a56fdea87260,27f2da49-f963-4678-963a-f474a4c7b1b8,regular chai latte,2.30
39074c73-1b80-45b4-baf0-2d2963f3d687,27f2da49-f963-4678-963a-f474a4c7b1b8,regular hot chocolate,1.40
c4c2f4ee-d4b3-40fc-810d-60b86a65fb2f,27f2da49-f963-4678-963a-f474a4c7b1b8,large filter coffee,1.80
71a96544-6e7e-461c-bf30-aa788fcfc927,afd24d2b-d42a-4640-9884-9a3b9173934a,regular speciality tea - english breakfast,1.30
29e0109f-9cc1-4ca9-88cb-3f923e597a98,afd24d2b-d42a-4640-9884-9a3b9173934a,large speciality tea - english breakfast,1.60
76e97c0b-a127-4d9a-bceb-bc1afe75a1da,0c6ba219-a32b-47ad-b53d-c3d29d9ac2b9,regular iced americano,2.15
83ea351e-1cd2-41d2-9ec7-44231663bdf0,0c6ba219-a32b-47ad-b53d-c3d29d9ac2b9,regular iced americano,2.15
15048462-9cac-4f92-9e3a-bc0d8a674c63,0c6ba219-a32b-47ad-b53d-c3d29d9ac2b9,regular chai latte,2.30
0eb3617c-ae39-4f16-995c-54e58ab3926b,0c6ba219-a32b-47ad-b53d-c3d29d9ac2b9,regular chai latte,2.30
8dd892ef-ea87-4f95-a8a2-80cbb531b7c1,0c6ba219-a32b-47ad-b53d-c3d29d9ac2b9,regular filter coffee,1.50
ddc9316e-6eb3-49d8-9d0e-f7846ef670f8,24356eed-c169-411c-ae6e-c6ca1c192d28,regular speciality tea - english breakfast,1.30
a46ac320-1a62-45f3-9f68-e822e39f5128,24356eed-c169-411c-ae6e-c6ca1c192d28,regular speciality tea - english breakfast,1.30
71376178-c2c0-4254-8788-01882eb8c78b,24356eed-c169-411c-ae6e-c6ca1c192d28,large speciality tea - english breakfast,1.60
34ccd29b-3b4c-4f2a-99d1-da251003ef9c,71108a38-02f3-4d35-a349-dd4290ada7be,large iced americano,2.50
aae0424b-8167-46ef-ada0-568dc8fb3625,71108a38-02f3-4d35-a349-dd4290ada7be,regular chai latte,2.30
4dfccd8c-f65f-4748-a121-6815a9156b0e,71108a38-02f3-4d35-a349-dd4290ada7be,large chai latte,2.60
7da04cbe-ba34-4e1b-86f3-9828aa808c7b,4b141eb9-ec2b-4a46-a767-422476e80042,regular filter coffee,1.50
fffcce0d-b741-4a59-96c5-e65764f6debb,4b141eb9-ec2b-4a46-a767-422476e80042,large filter coffee,1.80
c476855d-671b-45c5-98b0-24917bf5f8c9,4b141eb9-ec2b-4a46-a767-422476e80042,large speciality tea - english breakfast,1.60
5ae87481-478f-49d7-bbaa-cec20a088cf0,4b141eb9-ec2b-4a46-a767-422476e80042,large speciality tea - english breakfast,1.60
28decbfa-85fc-40fc-82fb-54e251401b55,e5ce5675-c58a-417b-bbaf-cd8e2ae42cce,regular chai latte,2.30
51ec5103-ab7c-489c-b27c-f2baccef183a,e5ce5675-c58a-417b-bbaf-cd8e2ae42cce,large speciality tea - english breakfast,1.60
9a9826ed-bb01-4163-ae43-b8762a162656,cd1802f4-2959-4235-b49b-9fb61db33136,large filter coffee,1.80
3e88e50b-843c-401e-91ae-d31c2f516b28,cd1802f4-2959-4235-b49b-9fb61db33136,large filter coffee,1.80
0be6d9f5-6dca-404d-b6ab-f5dffb95764f,0e7b1683-c5d7-4172-8d09-fa4eec7819e0,regular filter coffee,1.50
b1a52415-5308-4dcf-96d3-a1d0e80b3c29,0e7b1683-c5d7-4172-8d09-fa4eec7819e0,regular iced americano,2.15
d852cff7-d7b0-4388-9c88-51686fe25508,0e7b1683-c5d7-4172-8d09-fa4eec7819e0,regular speciality tea - english breakfast,1.30
3712f404-246f-4f9b-baba-97e6a08e22b3,0e7b1683-c5d7-4172-8d09-fa4eec7819e0,regular speciality tea - english breakfast,1.30
4fa801b6-524e-4190-9662-b521249b1912,61fefdba-3142-409a-9e17-1d74ad6d0baa,regular chai latte,2.30
f63eaecf-6fcc-41da-873b-2d5f036ee64f,61fefdba-3142-409a-9e17-1d74ad6d0baa,large hot chocolate,1.70
910df7f1-dad9-410c-8032-c937f1f8ac1b,61fefdba-3142-409a-9e17-1d74ad6d0baa,large hot chocolate,1.70
430d2af7-2b62-4248-bdec-ab6a52e14dcb,61fefdba-3142-409a-9e17-1d74ad6d0baa,regular hot chocolate,1.40
06cf314a-1e36-46e2-b6f3-339a00ea707f,61fefdba-3142-409a-9e17-1d74ad6d0baa,large hot chocolate,1.70
e6cddaaf-ce94-40f9-8434-d407d3a37478,61fefdba-3142-409a-9e17-1d74ad6d0baa,regular chai latte,2.30
9be36061-f575-44ff-8a63-cbf3d44d7b17,e7d13f55-c55a-4086-88ce-9a4348d57970,regular chai latte,2.30
0eddb52d-4e1f-4c2d-ba50-d26ed386df5f,e7d13f55-c55a-4086-88ce-9a4348d57970,large hot chocolate,1.70
347439c4-a9e8-42e6-ad10-dc75c1ee44c1,e7d13f55-c55a-4086-88ce-9a4348d57970,large iced americano,2.50
7b4cab1c-306e-4d36-92ba-937c8a5b40b4,e7d13f55-c55a-4086-88ce-9a4348d57970,large chai latte,2.60
65dece25-6d30-4ed4-9f79-8c5bb128d105,e7d13f55-c55a-4086-88ce-9a4348d57970,large chai latte,2.60
c282ee21-a5b5-4c81-928c-6d61a4a58217,66197a1f-160a-4864-b2c7-0a6429532adb,large filter coffee,1.80
1a10db5e-d7c6-451a-a94a-fe5eb2c4d319,66197a1f-160a-4864-b2c7-0a6429532adb,regular hot chocolate,1.40
0a89b64e-078b-40ff-b8df-e836580ba359,0a56f315-c90d-4ba0-affa-5ab1b8529be8,large hot chocolate,1.70
b4e88e14-35f1-48c8-b475-f6e1f67c2d5a,0a56f315-c90d-4ba0-affa-5ab1b8529be8,large filter coffee,1.80
27af13e7-6490-44d6-a287-a782339695da,0a56f315-c90d-4ba0-affa-5ab1b8529be8,regular iced americano,2.15
5a1a6517-be5a-44a6-88b8-ffa1372074b4,0a56f315-c90d-4ba0-affa-5ab1b8529be8,regular chai latte,2.30
4e83d3af-a91e-4f57-a7cf-865d4b7d365f,0a56f315-c90d-4ba0-affa-5ab1b8529be8,large filter coffee,1.80
25efd31c-bd4a-4b19-b0d0-322067513430,0a56f315-c90d-4ba0-affa-5ab1b8529be8,large hot chocolate,1.70
8b058037-86f4-4728-8351-6aa734e0805e,1199b178-471d-4ee3-b7be-bf2403800e0c,large filter coffee,1.80
531f6f80-1d26-4ab8-9202-1bae961a088a,1199b178-471d-4ee3-b7be-bf2403800e0c,regular chai latte,2.30
f70d925a-97d5-40de-b4b9-a1939c20bc19,1199b178-471d-4ee3-b7be-bf2403800e0c,large iced americano,2.50
b5686aae-90dc-40d6-bf7f-763aa32cca30,ac3a2e09-18c7-4ca2-90d3-ccb758ead97f,large chai latte,2.60
2ceac1aa-f39c-41d4-b53c-8f1bd095ac5d,ac3a2e09-18c7-4ca2-90d3-ccb758ead97f,regular filter coffee,1.50
6c0cf24a-3396-4165-a318-0c1b6e3020fb,afcd2681-e60c-4137-bd71-365e91ab3ca8,large iced americano,2.50
4021439c-b6b3-4d02-af5f-d695c47be3b0,afcd2681-e60c-4137-bd71-365e91ab3ca8,regular iced americano,2.15
2fc04925-2064-439d-ac65-5aeeff7ccb80,afcd2681-e60c-4137-bd71-365e91ab3ca8,regular iced americano,2.15
28ee8f47-602b-4971-845d-46df97bc16f8,afcd2681-e60c-4137-bd71-365e91ab3ca8,large hot chocolate,1.70
8c6dab7c-f5f2-42a8-b406-b493680a4aea,afcd2681-e60c-4137-bd71-365e91ab3ca8,regular iced americano,2.15
fcc3c7af-18ce-4db9-b3e9-747462d89e33,ca52b7c3-e7bc-46a6-b31d-0e839f698d9a,large filter coffee,1.80
2900a46a-16da-4782-8d92-cee2507642cc,ca52b7c3-e7bc-46a6-b31d-0e839f698d9a,large chai latte,2.60
f65c1a87-1309-426d-a7d5-ce3e5c6df124,ca52b7c3-e7bc-46a6-b31d-0e839f698d9a,regular hot chocolate,1.40
331406e7-a3ac-4ada-8bf1-28198b536f0e,ca52b7c3-e7bc-46a6-b31d-0e839f698d9a,large hot chocolate,1.70
f62f513a-241e-4fd6-ad05-3efb7d615538,ca52b7c3-e7bc-46a6-b31d-0e839f698d9a,regular hot chocolate,1.40
859d5541-fb27-4589-8795-fcd96a4285ef,4f70a9bb-44b6-45d7-8d49-b3b986a92d22,regular chai latte,2.30
f7363a79-d654-407c-9b39-a6f5d86a5136,4f70a9bb-44b6-45d7-8d49-b3b986a92d22,regular chai latte,2.30
b36e808d-949f-4380-8d9c-10cb21a8ca77,4f70a9bb-44b6-45d7-8d49-b3b986a92d22,regular chai latte,2.30
1729d157-9e60-4518-a0bb-6ebb1b208448,4f70a9bb-44b6-45d7-8d49-b3b986a92d22,regular chai latte,2.30
2989736e-1e9f-41cf-b6db-faba94010ced,4f70a9bb-44b6-45d7-8d49-b3b986a92d22,large hot chocolate,1.70
0060bcb6-9009-4a99-9c84-e2600b06f331,4f70a9bb-44b6-45d7-8d49-b3b986a92d22,large chai latte,2.60
060368bc-b173-43f2-bcb1-f5780f5ee26d,e3551172-2082-4f82-8508-19b5d0344dfd,large speciality tea - english breakfast,1.60
c1276902-d95a-43fa-957b-ef2da32ee5f0,e3551172-2082-4f82-8508-19b5d0344dfd,large chai latte,2.60
3be69a3b-208b-4e95-b209-ded9352e23e7,e3551172-2082-4f82-8508-19b5d0344dfd,large filter coffee,1.80
df0d2412-92ae-4bea-a0b0-34fbd4aeaab5,e3551172-2082-4f82-8508-19b5d0344dfd,large chai latte,2.60
e409f326-acd8-4540-b5d7-80f8e62ddc60,51469ae8-aabd-4fc6-98a8-b6bca197011f,large chai latte,2.60
05038c75-28d3-49fb-ab4e-e3738fdffb9a,51469ae8-aabd-4fc6-98a8-b6bca197011f,regular speciality tea - english breakfast,1.30
45519d32-9511-4839-82cf-14313297241a,51469ae8-aabd-4fc6-98a8-b6bca197011f,regular hot chocolate,1.40
fc95c870-1494-4e98-8496-6fb36fc95df1,4d42e166-6f7e-45a4-b0a4-4e653d46c915,regular speciality tea - english breakfast,1.30
5f7762c7-b7b6-4f10-9c32-6ceadef46792,4d42e166-6f7e-45a4-b0a4-4e653d46c915,large filter coffee,1.80
48f59eaf-91ef-40e8-9fa8-726ecf5b3814,164e217b-8fe2-4872-9a9e-07287c6ec5bc,regular speciality tea - english breakfast,1.30
8319a1d5-9140-4c12-ac7d-c62def49962e,164e217b-8fe2-4872-9a9e-07287c6ec5bc,large filter coffee,1.80
16e215f6-cc40-43c6-a4fc-a8c7ac46c5e3,164e217b-8fe2-4872-9a9e-07287c6ec5bc,large chai latte,2.60
ed6c3000-1891-46d4-8e03-35a5b9605cab,5f3a0909-daa5-4d67-b105-b60cfa4cefe2,large speciality tea - english breakfast,1.60
83303a48-4287-4f7b-b5da-e6a7fc51fda3,5f3a0909-daa5-4d67-b105-b60cfa4cefe2,large chai latte,2.60
9e820c26-f41f-4175-83d8-0b188a594880,5f3a0909-daa5-4d67-b105-b60cfa4cefe2,regular speciality tea - english breakfast,1.30
a4e8aa17-e8c4-444c-a052-1c1a79fab3a3,5f3a0909-daa5-4d67-b105-b60cfa4cefe2,large hot chocolate,1.70
c3577448-da57-41c7-8682-4cd7ad55e063,5f3a0909-daa5-4d67-b105-b60cfa4cefe2,large iced americano,2.50
71c7e1c4-4b3d-44f4-a171-99077a388093,aa255138-d0aa-4f99-9010-faf19ff2baa7,large chai latte,2.60
ef5ac24c-7eb4-4cd8-8960-972662e8c084,aa255138-d0aa-4f99-9010-faf19ff2baa7,regular speciality tea - english breakfast,1.30
93afbf4e-8e2d-429b-b4d0-3b6d6afadee8,aa255138-d0aa-4f99-9010-faf19ff2baa7,large filter coffee,1.80
5154db04-13fd-454b-9420-e1052586f81d,35cb0568-fba5-4ccf-aacb-897e8fb311ba,regular iced americano,2.15
4795d96d-4d65-45b4-b948-11c3b0ef8d4f,665a5c74-7223-4c1d-b357-df92922e2d4f,large speciality tea - english breakfast,1.60
bd0f59b3-d25e-4736-b8ee-418d5d07ee7a,182a6078-9707-4fa5-9dae-c38087be4eaa,regular iced americano,2.15
0fa3bb3e-2369-4bf2-8692-111fd99d6be7,9af3e83e-d432-484b-a761-692c2b604eae,regular speciality tea - english breakfast,1.30
190e617e-ab55-445b-afec-1e1594f4e3de,a6c82c14-8adb-48de-9ff2-6bdb014d78b4,large chai latte,2.60
b06ac8e6-e037-447f-878e-3b6e4fd689c7,8c0b6fd2-59f4-4884-990d-3c5661aabf1a,regular speciality tea - english breakfast,1.30
7b516a2e-073d-4ed1-8d28-bb48e3157c33,8c0b6fd2-59f4-4884-990d-3c5661aabf1a,large chai latte,2.60
e0d4b0ed-f372-4eb6-b4af-85146c4911e1,ebef1f27-4039-4336-8097-566eec94c695,large speciality tea - english breakfast,1.60
ac7f9e66-97d7-4946-aa77-1588df67e1f9,ebef1f27-4039-4336-8097-566eec94c695,large filter coffee,1.80
6bf89599-d9d1-4028-8b57-fd3221da41c7,ebef1f27-4039-4336-8097-566eec94c695,regular iced americano,2.15
22fabc6a-ffe8-4870-a14f-5085394abe15,27db4a61-cf7f-44b6-8382-efee96682ea5,regular hot chocolate,1.40
1bfdd762-b597-4a03-8870-4bf0e8a18e1a,27db4a61-cf7f-44b6-8382-efee96682ea5,large speciality tea - english breakfast,1.60
3db6b241-e8bc-4536-8aa1-9536a75b1467,811109de-35d7-4a5d-bccc-ee250f861e38,regular hot chocolate,1.40
3a841c72-4762-4f5b-8595-0caa78770025,811109de-35d7-4a5d-bccc-ee250f861e38,regular filter coffee,1.50
19f26cd2-07ba-4a02-be30-d659a8ab2ec2,811109de-35d7-4a5d-bccc-ee250f861e38,large chai latte,2.60
372a2b9e-cbaf-41b1-912a-4c55d0a361f0,518423b7-8131-4f9d-a514-2ec8b0620373,regular hot chocolate,1.40
a7624cf1-ef9d-4d6c-a156-cabe96984552,518423b7-8131-4f9d-a514-2ec8b0620373,large speciality tea - english breakfast,1.60
355d4183-4d05-4565-b5a6-fbf395357918,518423b7-8131-4f9d-a514-2ec8b0620373,regular hot chocolate,1.40
b7daeaf0-4419-42bd-b41a-771829832e63,518423b7-8131-4f9d-a514-2ec8b0620373,regular iced americano,2.15
1d104dca-3c55-4b66-9373-3fcc242b6f72,518423b7-8131-4f9d-a514-2ec8b0620373,large speciality tea - english breakfast,1.60
ef9cc697-035f-4569-a15f-05d16f8828e2,518423b7-8131-4f9d-a514-2ec8b0620373,regular filter coffee,1.50
c41f4600-1fc2-4c11-9f57-80cee438dfaf,4bd6cd29-c135-4051-9add-3ab473ff83a1,regular speciality tea - english breakfast,1.30
0257963d-33ca-4e18-a78f-00bfb9b6289d,4bd6cd29-c135-4051-9add-3ab473ff83a1,regular filter coffee,1.50
52af4eea-a120-4e12-bd5b-631fc554c6f0,a6811eb4-d384-4dea-b818-68434a2ae19e,large chai latte,2.60
c1e54853-b348-4bd0-84a6-2bd39b693739,a568ede9-099b-49f1-9d94-61548dc12673,large filter coffee,1.80
dc30683a-f534-41ff-a391-5c1ed90e924a,a568ede9-099b-49f1-9d94-61548dc12673,regular iced americano,2.15
c4c27487-c84d-4f2e-acf5-ac0735c5621c,a568ede9-099b-49f1-9d94-61548dc12673,regular chai latte,2.30
dbd02119-4df6-4f9c-b6fb-e0526394c2cc,a568ede9-099b-49f1-9d94-61548dc12673,regular iced americano,2.15
a742432e-3bd9-42c6-927b-0f7255bf4223,57c857da-ddd9-474d-9d87-470ff7412eaa,regular iced americano,2.15
60b3fbee-7c33-4480-b815-56d6be85d243,9af25525-9dc4-47af-9068-a4675f7ebdfa,regular chai latte,2.30
30954179-a988-41f5-b96c-fd0b297435c2,9af25525-9dc4-47af-9068-a4675f7ebdfa,large hot chocolate,1.70
f5d91a98-82c2-4361-b20b-282b78cdf7af,9af25525-9dc4-47af-9068-a4675f7ebdfa,large iced americano,2.50
ed8ff612-b98a-4645-b7f1-dfd4e8da621a,9af25525-9dc4-47af-9068-a4675f7ebdfa,regular speciality tea - english breakfast,1.30
9a14e26d-d5bb-4c1e-88bd-be3074902ad1,608f3925-5233-4f8a-a636-da039b145b65,regular hot chocolate,1.40
